txn_id,trade_ref_no,split_seq_no,advisor_sid,month_id,product_id,account_no,trade_dt,proc_dt,credited_amt,pre_split_amt,split_pct,client_rate_bps,std_tier_rate,concession_type,discount_amt,eff_disc_pct,avg_balance_amt,file_key,trade_description,rev_nature,reason_cd,rm_sid,cs_sid,revenue_eligibility,incentive_eligible,days_to_process,posting_month_id,data_source
SMPLTRD00156|1,SMPLTRD00156,1,SMPL002,202605,MFT|12B1,SMPLACCT-2107,2026-05-26 00:00:00,2026-05-27 00:00:00,-175,-175.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M05-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00157|1,SMPLTRD00157,1,SMPL002,202605,MFT|12B1,SMPLACCT-2107,2026-05-26 00:00:00,2026-05-27 00:00:00,-210,-210.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M05-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00158|1,SMPLTRD00158,1,SMPL002,202605,ANNU|TRL,SMPLACCT-2105,2026-05-23 00:00:00,2026-05-24 00:00:00,-106,-106.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M05-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00159|1,SMPLTRD00159,1,SMPL002,202605,ANNU|TRL,SMPLACCT-2105,2026-05-23 00:00:00,2026-05-24 00:00:00,-131,-131.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M05-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00160|1,SMPLTRD00160,1,SMPL002,202605,MFT|12B1,SMPLACCT-2110,2026-05-25 00:00:00,2026-05-26 00:00:00,800.0,800.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,INHERITED ACCOUNT TRAIL,RECURRING,9G,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202605,REAL
SMPLTRD00161|1,SMPLTRD00161,1,SMPL002,202605,STRP|SYND,SMPLACCT-2101,2026-05-12 00:00:00,2026-05-13 00:00:00,14800,14800.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION,ONE_TIME,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00162|1,SMPLTRD00162,1,SMPL002,202605,STRP|SYND,SMPLACCT-2101,2026-05-13 00:00:00,2026-05-14 00:00:00,16000,16000.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION,ONE_TIME,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00163|1,SMPLTRD00163,1,SMPL002,202605,STRP|SYND,SMPLACCT-2101,2026-05-14 00:00:00,2026-05-15 00:00:00,17200,17200.0,1.0,0.0,0.0,None,0.0,0.0,0.0,twhs,SYNDICATE ALLOCATION,ONE_TIME,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00164|1,SMPLTRD00164,1,SMPL002,202605,ANNU|TRL,SMPLACCT-2105,2026-05-22 00:00:00,2026-05-23 00:00:00,740,740.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,ANNUITY TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00165|1,SMPLTRD00165,1,SMPL002,202605,MF|COMM,SMPLACCT-2103,2026-05-16 00:00:00,2026-05-17 00:00:00,430,430.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00166|1,SMPLTRD00166,1,SMPL002,202605,CASH|CD,SMPLACCT-2108,2026-05-19 00:00:00,2026-05-20 00:00:00,270,270.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,BROKERED CD COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00167|1,SMPLTRD00167,1,SMPL002,202605,EQ|COMM,SMPLACCT-2106,2026-05-03 00:00:00,2026-05-04 00:00:00,148.96,148.96,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,91,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202605,REAL
SMPLTRD00168|1,SMPLTRD00168,1,SMPL002,202605,EQ|COMM,SMPLACCT-2107,2026-05-05 00:00:00,2026-05-06 00:00:00,164.0,164.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00169|1,SMPLTRD00169,1,SMPL002,202605,EQ|COMM,SMPLACCT-2108,2026-05-07 00:00:00,2026-05-08 00:00:00,145.33,145.33,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00170|1,SMPLTRD00170,1,SMPL002,202605,EQ|COMM,SMPLACCT-2106,2026-05-09 00:00:00,2026-05-10 00:00:00,158.48,158.48,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00171|1,SMPLTRD00171,1,SMPL002,202605,EQ|COMM,SMPLACCT-2107,2026-05-11 00:00:00,2026-05-12 00:00:00,160.86,160.86,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00172|1,SMPLTRD00172,1,SMPL002,202605,EQ|COMM,SMPLACCT-2108,2026-05-13 00:00:00,2026-05-14 00:00:00,123.56,123.56,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00173|1,SMPLTRD00173,1,SMPL002,202605,EQ|COMM,SMPLACCT-2106,2026-05-15 00:00:00,2026-05-16 00:00:00,121.96,121.96,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00174|1,SMPLTRD00174,1,SMPL002,202605,MF|COMM,SMPLACCT-2103,2026-05-11 00:00:00,2026-05-12 00:00:00,119,119.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202605,REAL
SMPLTRD00175|1,SMPLTRD00175,1,SMPL002,202605,MF|COMM,SMPLACCT-2103,2026-05-12 00:00:00,2026-05-13 00:00:00,128,128.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202605,REAL
SMPLTRD00176|1,SMPLTRD00176,1,SMPL002,202605,CASH|SWP,SMPLACCT-2108,2026-05-24 00:00:00,2026-05-25 00:00:00,1750.0,1750.0,1.0,18.0,18.0,None,0.0,0.0,1190000,money_mkt,MONTH M05-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202605,REAL
SMPLTRD00177|1,SMPLTRD00177,1,SMPL002,202606,UMA|FEE,SMPLACCT-2101,2026-06-28 00:00:00,2026-06-29 00:00:00,7222.44,9028.05,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00178|1,SMPLTRD00178,1,SMPL002,202606,UMA|FEE,SMPLACCT-2102,2026-06-28 00:00:00,2026-06-29 00:00:00,7361.95,9202.44,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00179|1,SMPLTRD00179,1,SMPL002,202606,UMA|FEE,SMPLACCT-2103,2026-06-28 00:00:00,2026-06-29 00:00:00,7501.46,9376.82,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00180|1,SMPLTRD00180,1,SMPL002,202606,UMA|FEE,SMPLACCT-2104,2026-06-28 00:00:00,2026-06-29 00:00:00,7640.98,9551.22,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00181|1,SMPLTRD00181,1,SMPL002,202606,UMA|FEE,SMPLACCT-2109,2026-06-28 00:00:00,2026-06-29 00:00:00,4800,4800.0,1.0,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00182|1,SMPLTRD00182,1,SMPL002,202606,UMA|FEE,SMPLACCT-2111,2026-06-18 00:00:00,2026-06-19 00:00:00,540,540.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00183|1,SMPLTRD00183,1,SMPL002,202606,JPMCAP|FEE,SMPLACCT-2105,2026-06-27 00:00:00,2026-06-28 00:00:00,4400.0,4400.0,1.0,65.0,65.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00184|1,SMPLTRD00184,1,SMPL002,202606,ADV|FEE,SMPLACCT-2106,2026-06-27 00:00:00,2026-06-28 00:00:00,3500.0,3500.0,1.0,58.0,58.0,None,0.0,0.0,0.0,ace,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00185|1,SMPLTRD00185,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-25 00:00:00,2026-06-26 00:00:00,2400,2400.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00186|1,SMPLTRD00186,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-26 00:00:00,2026-06-27 00:00:00,-140,-140.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00187|1,SMPLTRD00187,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-26 00:00:00,2026-06-27 00:00:00,-175,-175.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00188|1,SMPLTRD00188,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-26 00:00:00,2026-06-27 00:00:00,-210,-210.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00189|1,SMPLTRD00189,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-26 00:00:00,2026-06-27 00:00:00,-245,-245.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00190|1,SMPLTRD00190,1,SMPL002,202606,MFT|12B1,SMPLACCT-2107,2026-06-26 00:00:00,2026-06-27 00:00:00,-280,-280.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M06-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00191|1,SMPLTRD00191,1,SMPL002,202606,ANNU|TRL,SMPLACCT-2105,2026-06-23 00:00:00,2026-06-24 00:00:00,-106,-106.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M06-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00192|1,SMPLTRD00192,1,SMPL002,202606,ANNU|TRL,SMPLACCT-2105,2026-06-23 00:00:00,2026-06-24 00:00:00,-131,-131.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M06-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00193|1,SMPLTRD00193,1,SMPL002,202606,ANNU|TRL,SMPLACCT-2105,2026-06-23 00:00:00,2026-06-24 00:00:00,-156,-156.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M06-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00194|1,SMPLTRD00194,1,SMPL002,202606,MFT|12B1,SMPLACCT-2110,2026-06-25 00:00:00,2026-06-26 00:00:00,800.0,800.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,INHERITED ACCOUNT TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00195|1,SMPLTRD00195,1,SMPL002,202606,MAC|QFEE,SMPLACCT-2102,2026-06-15 00:00:00,2026-06-16 00:00:00,7800,7800.0,1.0,120.0,120.0,None,0.0,0.0,0.0,ace,QUARTERLY BILLING M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00196|1,SMPLTRD00196,1,SMPL002,202606,ANNU|TRL,SMPLACCT-2105,2026-06-22 00:00:00,2026-06-23 00:00:00,740,740.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,ANNUITY TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00197|1,SMPLTRD00197,1,SMPL002,202606,MF|COMM,SMPLACCT-2103,2026-06-16 00:00:00,2026-06-17 00:00:00,430,430.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00198|1,SMPLTRD00198,1,SMPL002,202606,CASH|CD,SMPLACCT-2108,2026-06-19 00:00:00,2026-06-20 00:00:00,270,270.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,BROKERED CD COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00199|1,SMPLTRD00199,1,SMPL002,202606,EQ|COMM,SMPLACCT-2106,2026-06-03 00:00:00,2026-06-04 00:00:00,145.87,145.87,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,91,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202606,REAL
SMPLTRD00200|1,SMPLTRD00200,1,SMPL002,202606,EQ|COMM,SMPLACCT-2107,2026-06-05 00:00:00,2026-06-06 00:00:00,134.38,134.38,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00201|1,SMPLTRD00201,1,SMPL002,202606,EQ|COMM,SMPLACCT-2108,2026-06-07 00:00:00,2026-06-08 00:00:00,118.42,118.42,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00202|1,SMPLTRD00202,1,SMPL002,202606,EQ|COMM,SMPLACCT-2106,2026-06-09 00:00:00,2026-06-10 00:00:00,121.18,121.18,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00203|1,SMPLTRD00203,1,SMPL002,202606,EQ|COMM,SMPLACCT-2107,2026-06-11 00:00:00,2026-06-12 00:00:00,157.79,157.79,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00204|1,SMPLTRD00204,1,SMPL002,202606,EQ|COMM,SMPLACCT-2108,2026-06-13 00:00:00,2026-06-14 00:00:00,143.62,143.62,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00205|1,SMPLTRD00205,1,SMPL002,202606,EQ|COMM,SMPLACCT-2106,2026-06-15 00:00:00,2026-06-16 00:00:00,164.4,164.4,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00206|1,SMPLTRD00206,1,SMPL002,202606,EQ|COMM,SMPLACCT-2107,2026-06-17 00:00:00,2026-06-18 00:00:00,148.81,148.81,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00207|1,SMPLTRD00207,1,SMPL002,202606,EQ|COMM,SMPLACCT-2108,2026-06-19 00:00:00,2026-06-20 00:00:00,131.09,131.09,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00208|1,SMPLTRD00208,1,SMPL002,202606,EQ|COMM,SMPLACCT-2106,2026-06-21 00:00:00,2026-06-22 00:00:00,134.45,134.45,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00209|1,SMPLTRD00209,1,SMPL002,202606,EQ|COMM,SMPLACCT-2107,2026-06-23 00:00:00,2026-06-24 00:00:00,155.48,155.48,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00210|1,SMPLTRD00210,1,SMPL002,202606,MF|COMM,SMPLACCT-2103,2026-06-11 00:00:00,2026-06-12 00:00:00,119,119.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202606,REAL
SMPLTRD00211|1,SMPLTRD00211,1,SMPL002,202606,MF|COMM,SMPLACCT-2103,2026-06-12 00:00:00,2026-06-13 00:00:00,128,128.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION BELOW MINIMUM,RECURRING,92,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202606,REAL
SMPLTRD00212|1,SMPLTRD00212,1,SMPL002,202606,CASH|SWP,SMPLACCT-2108,2026-06-24 00:00:00,2026-06-25 00:00:00,1750.0,1750.0,1.0,18.0,18.0,None,0.0,0.0,1190000,money_mkt,MONTH M06-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202606,REAL
SMPLTRD00213|1,SMPLTRD00213,1,SMPL002,202607,UMA|FEE,SMPLACCT-2101,2026-07-28 00:00:00,2026-07-29 00:00:00,7222.44,9028.05,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00214|1,SMPLTRD00214,1,SMPL002,202607,UMA|FEE,SMPLACCT-2102,2026-07-28 00:00:00,2026-07-29 00:00:00,7361.95,9202.44,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00215|1,SMPLTRD00215,1,SMPL002,202607,UMA|FEE,SMPLACCT-2103,2026-07-28 00:00:00,2026-07-29 00:00:00,7501.46,9376.82,0.8,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,9E,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202607,REAL
SMPLTRD00216|1,SMPLTRD00216,1,SMPL002,202607,UMA|FEE,SMPLACCT-2109,2026-07-28 00:00:00,2026-07-29 00:00:00,4800,4800.0,1.0,88.0,88.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00217|1,SMPLTRD00217,1,SMPL002,202607,UMA|FEE,SMPLACCT-2111,2026-07-18 00:00:00,2026-07-19 00:00:00,540,540.0,1.0,82.0,82.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00218|1,SMPLTRD00218,1,SMPL002,202607,JPMCAP|FEE,SMPLACCT-2105,2026-07-27 00:00:00,2026-07-28 00:00:00,8600.0,8600.0,1.0,65.0,65.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00219|1,SMPLTRD00219,1,SMPL002,202607,ADV|FEE,SMPLACCT-2106,2026-07-27 00:00:00,2026-07-28 00:00:00,3500.0,3500.0,1.0,58.0,58.0,None,0.0,0.0,0.0,ace,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00220|1,SMPLTRD00220,1,SMPL002,202607,MFT|12B1,SMPLACCT-2107,2026-07-25 00:00:00,2026-07-26 00:00:00,2400,2400.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00221|1,SMPLTRD00221,1,SMPL002,202607,MFT|12B1,SMPLACCT-2107,2026-07-26 00:00:00,2026-07-27 00:00:00,-140,-140.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00222|1,SMPLTRD00222,1,SMPL002,202607,MFT|12B1,SMPLACCT-2107,2026-07-26 00:00:00,2026-07-27 00:00:00,-175,-175.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00223|1,SMPLTRD00223,1,SMPL002,202607,MFT|12B1,SMPLACCT-2107,2026-07-26 00:00:00,2026-07-27 00:00:00,-210,-210.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00224|1,SMPLTRD00224,1,SMPL002,202607,MFT|12B1,SMPLACCT-2107,2026-07-26 00:00:00,2026-07-27 00:00:00,-245,-245.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,MONTH M07-2026 REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00225|1,SMPLTRD00225,1,SMPL002,202607,ANNU|TRL,SMPLACCT-2105,2026-07-23 00:00:00,2026-07-24 00:00:00,-106,-106.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M07-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00226|1,SMPLTRD00226,1,SMPL002,202607,ANNU|TRL,SMPLACCT-2105,2026-07-23 00:00:00,2026-07-24 00:00:00,-131,-131.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,MONTH M07-2026 ANNUITY REVERSAL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00227|1,SMPLTRD00227,1,SMPL002,202607,MFT|12B1,SMPLACCT-2110,2026-07-25 00:00:00,2026-07-26 00:00:00,800.0,800.0,1.0,25.0,25.0,None,0.0,0.0,0.0,mf_12b1,INHERITED ACCOUNT TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00228|1,SMPLTRD00228,1,SMPL002,202607,ANNU|TRL,SMPLACCT-2105,2026-07-22 00:00:00,2026-07-23 00:00:00,740,740.0,1.0,0.0,0.0,None,0.0,0.0,0.0,l_a_btr,ANNUITY TRAIL,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00229|1,SMPLTRD00229,1,SMPL002,202607,MF|COMM,SMPLACCT-2103,2026-07-16 00:00:00,2026-07-17 00:00:00,430,430.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,MUTUAL FUND COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00230|1,SMPLTRD00230,1,SMPL002,202607,CASH|CD,SMPLACCT-2108,2026-07-19 00:00:00,2026-07-20 00:00:00,270,270.0,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,BROKERED CD COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00231|1,SMPLTRD00231,1,SMPL002,202607,EQ|COMM,SMPLACCT-2106,2026-07-03 00:00:00,2026-07-04 00:00:00,133.77,133.77,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,91,SMPLRM2,SMPLCS2,NON_CREDITED,False,1,202607,REAL
SMPLTRD00232|1,SMPLTRD00232,1,SMPL002,202607,EQ|COMM,SMPLACCT-2107,2026-07-05 00:00:00,2026-07-06 00:00:00,120.71,120.71,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
SMPLTRD00233|1,SMPLTRD00233,1,SMPL002,202607,EQ|COMM,SMPLACCT-2108,2026-07-07 00:00:00,2026-07-08 00:00:00,118.12,118.12,1.0,0.0,0.0,None,0.0,0.0,0.0,ace,EQUITY TRADE COMMISSION,RECURRING,__NONE__,SMPLRM2,SMPLCS2,CREDITED,True,1,202607,REAL
